ciclo,carrera,tramo_desde,tramo_hasta,resultado,postulantes
2023,INGENIERIA BIOTECNOLOGICA,10,20,no_ingresante,1
2023,INGENIERIA BIOTECNOLOGICA,20,30,no_ingresante,1
2023,INGENIERIA BIOTECNOLOGICA,40,50,no_ingresante,1
2023,INGENIERIA BIOTECNOLOGICA,60,70,ingresante,1
2023,INGENIERIA BIOTECNOLOGICA,60,70,no_ingresante,13
2023,INGENIERIA BIOTECNOLOGICA,70,80,ingresante,4
2023,INGENIERIA BIOTECNOLOGICA,70,80,no_ingresante,10
2023,INGENIERIA BIOTECNOLOGICA,80,90,ingresante,5
2023,INGENIERIA BIOTECNOLOGICA,80,90,no_ingresante,10
2023,INGENIERIA BIOTECNOLOGICA,90,100,ingresante,8
2023,INGENIERIA BIOTECNOLOGICA,100,110,ingresante,4
2023,INGENIERIA BIOTECNOLOGICA,130,140,no_ingresante,1
2023,INGENIERIA CIVIL,0,10,no_ingresante,4
2023,INGENIERIA CIVIL,10,20,ingresante,2
2023,INGENIERIA CIVIL,10,20,no_ingresante,6
2023,INGENIERIA CIVIL,20,30,ingresante,2
2023,INGENIERIA CIVIL,20,30,no_ingresante,1
2023,INGENIERIA CIVIL,40,50,no_ingresante,6
2023,INGENIERIA CIVIL,50,60,ingresante,1
2023,INGENIERIA CIVIL,50,60,no_ingresante,17
2023,INGENIERIA CIVIL,60,70,ingresante,10
2023,INGENIERIA CIVIL,60,70,no_ingresante,26
2023,INGENIERIA CIVIL,70,80,ingresante,52
2023,INGENIERIA CIVIL,70,80,no_ingresante,22
2023,INGENIERIA CIVIL,80,90,ingresante,54
2023,INGENIERIA CIVIL,80,90,no_ingresante,12
2023,INGENIERIA CIVIL,90,100,ingresante,28
2023,INGENIERIA CIVIL,90,100,no_ingresante,10
2023,INGENIERIA CIVIL,100,110,ingresante,3
2023,INGENIERIA CIVIL,100,110,no_ingresante,1
2023,INGENIERIA CIVIL,110,120,ingresante,1
2023,INGENIERIA CIVIL,120,130,ingresante,1
2023,INGENIERIA CIVIL,120,130,no_ingresante,1
2023,INGENIERIA CIVIL,130,140,ingresante,2
2023,INGENIERIA CIVIL,130,140,no_ingresante,1
2023,INGENIERIA CIVIL,140,150,ingresante,2
2023,INGENIERIA CIVIL,140,150,no_ingresante,1
2023,INGENIERIA CIVIL,150,160,ingresante,6
2023,INGENIERIA CIVIL,160,170,ingresante,3
2023,INGENIERIA CIVIL,170,180,ingresante,4
2023,INGENIERIA CIVIL,180,190,ingresante,9
2023,INGENIERIA CIVIL,190,200,ingresante,7
2023,INGENIERIA CIVIL,200,210,ingresante,9
2023,INGENIERIA CIVIL,210,220,ingresante,6
2023,INGENIERIA CIVIL,220,230,ingresante,3
2023,INGENIERIA CIVIL,230,240,ingresante,1
2023,INGENIERIA CIVIL,240,250,ingresante,1
2023,INGENIERIA CIVIL,250,260,ingresante,3
2023,INGENIERIA COMERCIAL,0,10,no_ingresante,1
2023,INGENIERIA COMERCIAL,10,20,ingresante,1
2023,INGENIERIA COMERCIAL,10,20,no_ingresante,1
2023,INGENIERIA COMERCIAL,20,30,ingresante,2
2023,INGENIERIA COMERCIAL,40,50,no_ingresante,2
2023,INGENIERIA COMERCIAL,50,60,ingresante,1
2023,INGENIERIA COMERCIAL,50,60,no_ingresante,9
2023,INGENIERIA COMERCIAL,60,70,ingresante,19
2023,INGENIERIA COMERCIAL,60,70,no_ingresante,12
2023,INGENIERIA COMERCIAL,70,80,ingresante,45
2023,INGENIERIA COMERCIAL,70,80,no_ingresante,7
2023,INGENIERIA COMERCIAL,80,90,ingresante,31
2023,INGENIERIA COMERCIAL,80,90,no_ingresante,1
2023,INGENIERIA COMERCIAL,90,100,ingresante,16
2023,INGENIERIA COMERCIAL,90,100,no_ingresante,1
2023,INGENIERIA COMERCIAL,100,110,ingresante,2
2023,INGENIERIA COMERCIAL,120,130,no_ingresante,2
2023,INGENIERIA COMERCIAL,130,140,no_ingresante,1
2023,INGENIERIA COMERCIAL,140,150,no_ingresante,4
2023,INGENIERIA COMERCIAL,150,160,ingresante,3
2023,INGENIERIA COMERCIAL,150,160,no_ingresante,1
2023,INGENIERIA COMERCIAL,160,170,ingresante,3
2023,INGENIERIA COMERCIAL,170,180,ingresante,3
2023,INGENIERIA COMERCIAL,180,190,ingresante,9
2023,INGENIERIA COMERCIAL,190,200,ingresante,4
2023,INGENIERIA COMERCIAL,200,210,ingresante,9
2023,INGENIERIA COMERCIAL,210,220,ingresante,6
2023,INGENIERIA COMERCIAL,220,230,ingresante,3
2023,INGENIERIA COMERCIAL,230,240,ingresante,3
2023,INGENIERIA COMERCIAL,240,250,ingresante,1
2023,INGENIERIA COMERCIAL,250,260,ingresante,1
2023,INGENIERIA COMERCIAL,260,270,ingresante,1
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,0,10,no_ingresante,1
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,10,20,ingresante,1
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,50,60,ingresante,2
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,60,70,ingresante,9
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,70,80,ingresante,11
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,80,90,ingresante,1
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,80,90,no_ingresante,1
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,90,100,ingresante,1
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,150,160,ingresante,2
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,160,170,ingresante,1
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,190,200,ingresante,1
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,210,220,ingresante,1
2023,INGENIERIA DE INDUSTRIA ALIMENTARIA,220,230,ingresante,1
2023,INGENIERIA DE MINAS,10,20,ingresante,2
2023,INGENIERIA DE MINAS,10,20,no_ingresante,9
2023,INGENIERIA DE MINAS,40,50,no_ingresante,3
2023,INGENIERIA DE MINAS,50,60,no_ingresante,11
2023,INGENIERIA DE MINAS,60,70,ingresante,9
2023,INGENIERIA DE MINAS,60,70,no_ingresante,22
2023,INGENIERIA DE MINAS,70,80,ingresante,41
2023,INGENIERIA DE MINAS,70,80,no_ingresante,11
2023,INGENIERIA DE MINAS,80,90,ingresante,20
2023,INGENIERIA DE MINAS,80,90,no_ingresante,3
2023,INGENIERIA DE MINAS,90,100,ingresante,5
2023,INGENIERIA DE MINAS,90,100,no_ingresante,3
2023,INGENIERIA DE MINAS,100,110,no_ingresante,1
2023,INGENIERIA DE MINAS,110,120,no_ingresante,3
2023,INGENIERIA DE MINAS,120,130,ingresante,1
2023,INGENIERIA DE MINAS,120,130,no_ingresante,1
2023,INGENIERIA DE MINAS,130,140,ingresante,3
2023,INGENIERIA DE MINAS,140,150,ingresante,2
2023,INGENIERIA DE MINAS,150,160,ingresante,6
2023,INGENIERIA DE MINAS,160,170,ingresante,2
2023,INGENIERIA DE MINAS,160,170,no_ingresante,1
2023,INGENIERIA DE MINAS,170,180,ingresante,3
2023,INGENIERIA DE MINAS,180,190,ingresante,9
2023,INGENIERIA DE MINAS,190,200,ingresante,4
2023,INGENIERIA DE MINAS,200,210,ingresante,5
2023,INGENIERIA DE MINAS,210,220,ingresante,1
2023,INGENIERIA DE MINAS,220,230,ingresante,2
2023,INGENIERIA DE MINAS,230,240,ingresante,2
2023,INGENIERIA DE MINAS,240,250,ingresante,1
2023,INGENIERIA DE SISTEMAS,0,10,no_ingresante,3
2023,INGENIERIA DE SISTEMAS,10,20,ingresante,4
2023,INGENIERIA DE SISTEMAS,10,20,no_ingresante,5
2023,INGENIERIA DE SISTEMAS,40,50,no_ingresante,2
2023,INGENIERIA DE SISTEMAS,50,60,no_ingresante,6
2023,INGENIERIA DE SISTEMAS,60,70,ingresante,17
2023,INGENIERIA DE SISTEMAS,60,70,no_ingresante,34
2023,INGENIERIA DE SISTEMAS,70,80,ingresante,48
2023,INGENIERIA DE SISTEMAS,70,80,no_ingresante,35
2023,INGENIERIA DE SISTEMAS,80,90,ingresante,48
2023,INGENIERIA DE SISTEMAS,80,90,no_ingresante,3
2023,INGENIERIA DE SISTEMAS,90,100,ingresante,15
2023,INGENIERIA DE SISTEMAS,90,100,no_ingresante,3
2023,INGENIERIA DE SISTEMAS,100,110,ingresante,4
2023,INGENIERIA DE SISTEMAS,100,110,no_ingresante,4
2023,INGENIERIA DE SISTEMAS,110,120,no_ingresante,3
2023,INGENIERIA DE SISTEMAS,120,130,ingresante,2
2023,INGENIERIA DE SISTEMAS,120,130,no_ingresante,1
2023,INGENIERIA DE SISTEMAS,130,140,ingresante,6
2023,INGENIERIA DE SISTEMAS,140,150,ingresante,3
2023,INGENIERIA DE SISTEMAS,140,150,no_ingresante,2
2023,INGENIERIA DE SISTEMAS,150,160,ingresante,6
2023,INGENIERIA DE SISTEMAS,160,170,ingresante,6
2023,INGENIERIA DE SISTEMAS,170,180,ingresante,11
2023,INGENIERIA DE SISTEMAS,180,190,ingresante,5
2023,INGENIERIA DE SISTEMAS,190,200,ingresante,9
2023,INGENIERIA DE SISTEMAS,200,210,ingresante,12
2023,INGENIERIA DE SISTEMAS,210,220,ingresante,7
2023,INGENIERIA DE SISTEMAS,220,230,ingresante,2
2023,INGENIERIA DE SISTEMAS,230,240,ingresante,2
2023,INGENIERIA DE SISTEMAS,240,250,ingresante,3
2023,INGENIERIA INDUSTRIAL,0,10,no_ingresante,1
2023,INGENIERIA INDUSTRIAL,10,20,ingresante,3
2023,INGENIERIA INDUSTRIAL,10,20,no_ingresante,6
2023,INGENIERIA INDUSTRIAL,20,30,ingresante,2
2023,INGENIERIA INDUSTRIAL,30,40,no_ingresante,2
2023,INGENIERIA INDUSTRIAL,40,50,no_ingresante,3
2023,INGENIERIA INDUSTRIAL,50,60,no_ingresante,11
2023,INGENIERIA INDUSTRIAL,60,70,ingresante,21
2023,INGENIERIA INDUSTRIAL,60,70,no_ingresante,44
2023,INGENIERIA INDUSTRIAL,70,80,ingresante,68
2023,INGENIERIA INDUSTRIAL,70,80,no_ingresante,38
2023,INGENIERIA INDUSTRIAL,80,90,ingresante,67
2023,INGENIERIA INDUSTRIAL,80,90,no_ingresante,2
2023,INGENIERIA INDUSTRIAL,90,100,ingresante,31
2023,INGENIERIA INDUSTRIAL,90,100,no_ingresante,5
2023,INGENIERIA INDUSTRIAL,100,110,ingresante,8
2023,INGENIERIA INDUSTRIAL,100,110,no_ingresante,3
2023,INGENIERIA INDUSTRIAL,110,120,ingresante,1
2023,INGENIERIA INDUSTRIAL,120,130,ingresante,5
2023,INGENIERIA INDUSTRIAL,120,130,no_ingresante,3
2023,INGENIERIA INDUSTRIAL,130,140,ingresante,1
2023,INGENIERIA INDUSTRIAL,130,140,no_ingresante,2
2023,INGENIERIA INDUSTRIAL,140,150,ingresante,2
2023,INGENIERIA INDUSTRIAL,140,150,no_ingresante,1
2023,INGENIERIA INDUSTRIAL,150,160,ingresante,7
2023,INGENIERIA INDUSTRIAL,150,160,no_ingresante,1
2023,INGENIERIA INDUSTRIAL,160,170,ingresante,7
2023,INGENIERIA INDUSTRIAL,160,170,no_ingresante,1
2023,INGENIERIA INDUSTRIAL,170,180,ingresante,12
2023,INGENIERIA INDUSTRIAL,180,190,ingresante,17
2023,INGENIERIA INDUSTRIAL,190,200,ingresante,11
2023,INGENIERIA INDUSTRIAL,200,210,ingresante,13
2023,INGENIERIA INDUSTRIAL,210,220,ingresante,5
2023,INGENIERIA INDUSTRIAL,220,230,ingresante,3
2023,INGENIERIA MECANICA,0,10,no_ingresante,2
2023,INGENIERIA MECANICA,10,20,no_ingresante,1
2023,INGENIERIA MECANICA,20,30,ingresante,1
2023,INGENIERIA MECANICA,40,50,no_ingresante,2
2023,INGENIERIA MECANICA,50,60,no_ingresante,6
2023,INGENIERIA MECANICA,60,70,ingresante,3
2023,INGENIERIA MECANICA,60,70,no_ingresante,13
2023,INGENIERIA MECANICA,70,80,ingresante,18
2023,INGENIERIA MECANICA,70,80,no_ingresante,8
2023,INGENIERIA MECANICA,80,90,ingresante,21
2023,INGENIERIA MECANICA,80,90,no_ingresante,2
2023,INGENIERIA MECANICA,90,100,ingresante,3
2023,INGENIERIA MECANICA,90,100,no_ingresante,1
2023,INGENIERIA MECANICA,100,110,ingresante,1
2023,INGENIERIA MECANICA,120,130,ingresante,1
2023,INGENIERIA MECANICA,130,140,ingresante,1
2023,INGENIERIA MECANICA,140,150,ingresante,1
2023,INGENIERIA MECANICA,150,160,ingresante,2
2023,INGENIERIA MECANICA,160,170,ingresante,1
2023,INGENIERIA MECANICA,170,180,ingresante,5
2023,INGENIERIA MECANICA,180,190,ingresante,2
2023,INGENIERIA MECANICA,190,200,ingresante,2
2023,INGENIERIA MECANICA,200,210,ingresante,3
2023,INGENIERIA MECANICA,210,220,ingresante,2
2023,INGENIERIA MECANICA,230,240,ingresante,1
2023,INGENIERIA MECANICA ELECTRICA,0,10,no_ingresante,1
2023,INGENIERIA MECANICA ELECTRICA,10,20,ingresante,1
2023,INGENIERIA MECANICA ELECTRICA,40,50,no_ingresante,2
2023,INGENIERIA MECANICA ELECTRICA,50,60,ingresante,3
2023,INGENIERIA MECANICA ELECTRICA,50,60,no_ingresante,1
2023,INGENIERIA MECANICA ELECTRICA,60,70,ingresante,9
2023,INGENIERIA MECANICA ELECTRICA,70,80,ingresante,7
2023,INGENIERIA MECANICA ELECTRICA,80,90,ingresante,5
2023,INGENIERIA MECANICA ELECTRICA,90,100,ingresante,3
2023,INGENIERIA MECANICA ELECTRICA,100,110,ingresante,1
2023,INGENIERIA MECANICA ELECTRICA,150,160,ingresante,3
2023,INGENIERIA MECANICA ELECTRICA,160,170,ingresante,1
2023,INGENIERIA MECANICA ELECTRICA,170,180,ingresante,1
2023,INGENIERIA MECANICA ELECTRICA,190,200,ingresante,1
2023,INGENIERIA MECANICA ELECTRICA,200,210,ingresante,2
2023,INGENIERIA MECANICA ELECTRICA,210,220,ingresante,1
2023,INGENIERIA MECANICA ELECTRICA,220,230,ingresante,1
2023,INGENIERIA MECATRONICA,0,10,no_ingresante,1
2023,INGENIERIA MECATRONICA,10,20,ingresante,1
2023,INGENIERIA MECATRONICA,10,20,no_ingresante,1
2023,INGENIERIA MECATRONICA,30,40,ingresante,1
2023,INGENIERIA MECATRONICA,40,50,no_ingresante,3
2023,INGENIERIA MECATRONICA,50,60,no_ingresante,7
2023,INGENIERIA MECATRONICA,60,70,ingresante,9
2023,INGENIERIA MECATRONICA,60,70,no_ingresante,19
2023,INGENIERIA MECATRONICA,70,80,ingresante,20
2023,INGENIERIA MECATRONICA,70,80,no_ingresante,22
2023,INGENIERIA MECATRONICA,80,90,ingresante,34
2023,INGENIERIA MECATRONICA,80,90,no_ingresante,2
2023,INGENIERIA MECATRONICA,90,100,ingresante,12
2023,INGENIERIA MECATRONICA,90,100,no_ingresante,4
2023,INGENIERIA MECATRONICA,100,110,ingresante,4
2023,INGENIERIA MECATRONICA,100,110,no_ingresante,1
2023,INGENIERIA MECATRONICA,110,120,ingresante,1
2023,INGENIERIA MECATRONICA,120,130,ingresante,1
2023,INGENIERIA MECATRONICA,130,140,no_ingresante,2
2023,INGENIERIA MECATRONICA,140,150,ingresante,6
2023,INGENIERIA MECATRONICA,150,160,ingresante,1
2023,INGENIERIA MECATRONICA,160,170,ingresante,2
2023,INGENIERIA MECATRONICA,170,180,ingresante,1
2023,INGENIERIA MECATRONICA,180,190,ingresante,5
2023,INGENIERIA MECATRONICA,190,200,ingresante,6
2023,INGENIERIA MECATRONICA,200,210,ingresante,1
2023,INGENIERIA MECATRONICA,210,220,ingresante,1
2023,INGENIERIA MECATRONICA,220,230,ingresante,5
2023,INGENIERIA MECATRONICA,230,240,ingresante,1
2023,INGENIERIA MECATRONICA,240,250,ingresante,1
2023,INGENIERIA MECATRONICA,260,270,ingresante,1
2023,MEDICINA HUMANA,0,10,no_ingresante,14
2023,MEDICINA HUMANA,10,20,no_ingresante,67
2023,MEDICINA HUMANA,20,30,no_ingresante,67
2023,MEDICINA HUMANA,30,40,ingresante,6
2023,MEDICINA HUMANA,30,40,no_ingresante,6
2023,MEDICINA HUMANA,40,50,ingresante,2
2023,MEDICINA HUMANA,40,50,no_ingresante,16
2023,MEDICINA HUMANA,50,60,no_ingresante,79
2023,MEDICINA HUMANA,60,70,ingresante,1
2023,MEDICINA HUMANA,60,70,no_ingresante,190
2023,MEDICINA HUMANA,70,80,no_ingresante,419
2023,MEDICINA HUMANA,80,90,ingresante,1
2023,MEDICINA HUMANA,80,90,no_ingresante,602
2023,MEDICINA HUMANA,90,100,ingresante,8
2023,MEDICINA HUMANA,90,100,no_ingresante,530
2023,MEDICINA HUMANA,100,110,ingresante,35
2023,MEDICINA HUMANA,100,110,no_ingresante,174
2023,MEDICINA HUMANA,110,120,ingresante,21
2023,MEDICINA HUMANA,110,120,no_ingresante,27
2023,MEDICINA HUMANA,120,130,no_ingresante,38
2023,MEDICINA HUMANA,130,140,no_ingresante,62
2023,MEDICINA HUMANA,140,150,no_ingresante,55
2023,MEDICINA HUMANA,150,160,no_ingresante,68
2023,MEDICINA HUMANA,160,170,no_ingresante,108
2023,MEDICINA HUMANA,170,180,no_ingresante,80
2023,MEDICINA HUMANA,180,190,no_ingresante,99
2023,MEDICINA HUMANA,190,200,no_ingresante,127
2023,MEDICINA HUMANA,200,210,no_ingresante,142
2023,MEDICINA HUMANA,210,220,no_ingresante,136
2023,MEDICINA HUMANA,220,230,no_ingresante,190
2023,MEDICINA HUMANA,230,240,no_ingresante,177
2023,MEDICINA HUMANA,240,250,no_ingresante,156
2023,MEDICINA HUMANA,250,260,no_ingresante,80
2023,MEDICINA HUMANA,260,270,no_ingresante,3
2023,MEDICINA VETERINARIA Y ZOOTECNIA,10,20,ingresante,2
2023,MEDICINA VETERINARIA Y ZOOTECNIA,10,20,no_ingresante,2
2023,MEDICINA VETERINARIA Y ZOOTECNIA,20,30,ingresante,2
2023,MEDICINA VETERINARIA Y ZOOTECNIA,30,40,no_ingresante,1
2023,MEDICINA VETERINARIA Y ZOOTECNIA,40,50,no_ingresante,2
2023,MEDICINA VETERINARIA Y ZOOTECNIA,50,60,ingresante,1
2023,MEDICINA VETERINARIA Y ZOOTECNIA,50,60,no_ingresante,30
2023,MEDICINA VETERINARIA Y ZOOTECNIA,60,70,ingresante,14
2023,MEDICINA VETERINARIA Y ZOOTECNIA,60,70,no_ingresante,69
2023,MEDICINA VETERINARIA Y ZOOTECNIA,70,80,ingresante,49
2023,MEDICINA VETERINARIA Y ZOOTECNIA,70,80,no_ingresante,48
2023,MEDICINA VETERINARIA Y ZOOTECNIA,80,90,ingresante,47
2023,MEDICINA VETERINARIA Y ZOOTECNIA,80,90,no_ingresante,7
2023,MEDICINA VETERINARIA Y ZOOTECNIA,90,100,ingresante,14
2023,MEDICINA VETERINARIA Y ZOOTECNIA,90,100,no_ingresante,4
2023,MEDICINA VETERINARIA Y ZOOTECNIA,100,110,ingresante,1
2023,MEDICINA VETERINARIA Y ZOOTECNIA,100,110,no_ingresante,4
2023,MEDICINA VETERINARIA Y ZOOTECNIA,110,120,no_ingresante,2
2023,MEDICINA VETERINARIA Y ZOOTECNIA,120,130,no_ingresante,3
2023,MEDICINA VETERINARIA Y ZOOTECNIA,130,140,ingresante,2
2023,MEDICINA VETERINARIA Y ZOOTECNIA,130,140,no_ingresante,2
2023,MEDICINA VETERINARIA Y ZOOTECNIA,140,150,ingresante,2
2023,MEDICINA VETERINARIA Y ZOOTECNIA,140,150,no_ingresante,5
2023,MEDICINA VETERINARIA Y ZOOTECNIA,150,160,ingresante,8
2023,MEDICINA VETERINARIA Y ZOOTECNIA,150,160,no_ingresante,8
2023,MEDICINA VETERINARIA Y ZOOTECNIA,160,170,ingresante,4
2023,MEDICINA VETERINARIA Y ZOOTECNIA,160,170,no_ingresante,5
2023,MEDICINA VETERINARIA Y ZOOTECNIA,170,180,ingresante,6
2023,MEDICINA VETERINARIA Y ZOOTECNIA,170,180,no_ingresante,4
2023,MEDICINA VETERINARIA Y ZOOTECNIA,180,190,ingresante,14
2023,MEDICINA VETERINARIA Y ZOOTECNIA,190,200,ingresante,12
2023,MEDICINA VETERINARIA Y ZOOTECNIA,200,210,ingresante,8
2023,MEDICINA VETERINARIA Y ZOOTECNIA,210,220,ingresante,9
2023,MEDICINA VETERINARIA Y ZOOTECNIA,220,230,ingresante,9
2023,MEDICINA VETERINARIA Y ZOOTECNIA,230,240,ingresante,3
2023,OBSTETRICIA Y PUERICULTURA,0,10,ingresante,1
2023,OBSTETRICIA Y PUERICULTURA,0,10,no_ingresante,1
2023,OBSTETRICIA Y PUERICULTURA,10,20,ingresante,1
2023,OBSTETRICIA Y PUERICULTURA,10,20,no_ingresante,3
2023,OBSTETRICIA Y PUERICULTURA,20,30,ingresante,1
2023,OBSTETRICIA Y PUERICULTURA,20,30,no_ingresante,1
2023,OBSTETRICIA Y PUERICULTURA,40,50,no_ingresante,6
2023,OBSTETRICIA Y PUERICULTURA,50,60,no_ingresante,14
2023,OBSTETRICIA Y PUERICULTURA,60,70,no_ingresante,55
2023,OBSTETRICIA Y PUERICULTURA,70,80,ingresante,4
2023,OBSTETRICIA Y PUERICULTURA,70,80,no_ingresante,50
2023,OBSTETRICIA Y PUERICULTURA,80,90,ingresante,4
2023,OBSTETRICIA Y PUERICULTURA,80,90,no_ingresante,13
2023,OBSTETRICIA Y PUERICULTURA,90,100,ingresante,4
2023,OBSTETRICIA Y PUERICULTURA,90,100,no_ingresante,4
2023,OBSTETRICIA Y PUERICULTURA,100,110,no_ingresante,1
2023,OBSTETRICIA Y PUERICULTURA,110,120,no_ingresante,3
2023,OBSTETRICIA Y PUERICULTURA,140,150,no_ingresante,2
2023,OBSTETRICIA Y PUERICULTURA,160,170,no_ingresante,3
2023,ODONTOLOGIA,0,10,no_ingresante,1
2023,ODONTOLOGIA,10,20,ingresante,3
2023,ODONTOLOGIA,10,20,no_ingresante,7
2023,ODONTOLOGIA,20,30,ingresante,2
2023,ODONTOLOGIA,20,30,no_ingresante,2
2023,ODONTOLOGIA,40,50,no_ingresante,9
2023,ODONTOLOGIA,50,60,ingresante,1
2023,ODONTOLOGIA,50,60,no_ingresante,14
2023,ODONTOLOGIA,60,70,ingresante,2
2023,ODONTOLOGIA,60,70,no_ingresante,68
2023,ODONTOLOGIA,70,80,ingresante,6
2023,ODONTOLOGIA,70,80,no_ingresante,47
2023,ODONTOLOGIA,80,90,ingresante,12
2023,ODONTOLOGIA,80,90,no_ingresante,22
2023,ODONTOLOGIA,90,100,ingresante,13
2023,ODONTOLOGIA,90,100,no_ingresante,28
2023,ODONTOLOGIA,100,110,ingresante,5
2023,ODONTOLOGIA,100,110,no_ingresante,11
2023,ODONTOLOGIA,110,120,no_ingresante,6
2023,ODONTOLOGIA,120,130,no_ingresante,8
2023,ODONTOLOGIA,130,140,no_ingresante,1
2023,ODONTOLOGIA,140,150,no_ingresante,1
2023,PSICOLOGIA,0,10,no_ingresante,4
2023,PSICOLOGIA,10,20,no_ingresante,8
2023,PSICOLOGIA,20,30,ingresante,5
2023,PSICOLOGIA,20,30,no_ingresante,8
2023,PSICOLOGIA,30,40,no_ingresante,1
2023,PSICOLOGIA,40,50,no_ingresante,9
2023,PSICOLOGIA,50,60,no_ingresante,35
2023,PSICOLOGIA,60,70,ingresante,1
2023,PSICOLOGIA,60,70,no_ingresante,80
2023,PSICOLOGIA,70,80,ingresante,16
2023,PSICOLOGIA,70,80,no_ingresante,87
2023,PSICOLOGIA,80,90,ingresante,11
2023,PSICOLOGIA,80,90,no_ingresante,39
2023,PSICOLOGIA,90,100,ingresante,7
2023,PSICOLOGIA,90,100,no_ingresante,15
2023,PSICOLOGIA,100,110,ingresante,4
2023,PSICOLOGIA,100,110,no_ingresante,4
2023,PSICOLOGIA,110,120,no_ingresante,4
2023,PSICOLOGIA,120,130,no_ingresante,7
2023,PSICOLOGIA,130,140,no_ingresante,5
2023,PSICOLOGIA,140,150,no_ingresante,6
2023,PSICOLOGIA,150,160,no_ingresante,10
2023,PSICOLOGIA,160,170,no_ingresante,4
2023,PSICOLOGIA,170,180,no_ingresante,9
2023,PSICOLOGIA,180,190,no_ingresante,10
2023,PSICOLOGIA,190,200,no_ingresante,3
2023,PUBLICIDAD Y MULTIMEDIA,0,10,no_ingresante,1
2023,PUBLICIDAD Y MULTIMEDIA,10,20,no_ingresante,2
2023,PUBLICIDAD Y MULTIMEDIA,20,30,ingresante,2
2023,PUBLICIDAD Y MULTIMEDIA,20,30,no_ingresante,1
2023,PUBLICIDAD Y MULTIMEDIA,40,50,no_ingresante,4
2023,PUBLICIDAD Y MULTIMEDIA,50,60,ingresante,1
2023,PUBLICIDAD Y MULTIMEDIA,50,60,no_ingresante,8
2023,PUBLICIDAD Y MULTIMEDIA,60,70,ingresante,4
2023,PUBLICIDAD Y MULTIMEDIA,60,70,no_ingresante,38
2023,PUBLICIDAD Y MULTIMEDIA,70,80,ingresante,47
2023,PUBLICIDAD Y MULTIMEDIA,70,80,no_ingresante,40
2023,PUBLICIDAD Y MULTIMEDIA,80,90,ingresante,53
2023,PUBLICIDAD Y MULTIMEDIA,80,90,no_ingresante,3
2023,PUBLICIDAD Y MULTIMEDIA,90,100,ingresante,20
2023,PUBLICIDAD Y MULTIMEDIA,90,100,no_ingresante,2
2023,PUBLICIDAD Y MULTIMEDIA,100,110,ingresante,3
2023,PUBLICIDAD Y MULTIMEDIA,100,110,no_ingresante,2
2023,PUBLICIDAD Y MULTIMEDIA,110,120,ingresante,2
2023,PUBLICIDAD Y MULTIMEDIA,110,120,no_ingresante,2
2023,PUBLICIDAD Y MULTIMEDIA,120,130,no_ingresante,2
2023,PUBLICIDAD Y MULTIMEDIA,130,140,ingresante,1
2023,PUBLICIDAD Y MULTIMEDIA,140,150,ingresante,3
2023,PUBLICIDAD Y MULTIMEDIA,140,150,no_ingresante,2
2023,PUBLICIDAD Y MULTIMEDIA,150,160,ingresante,8
2023,PUBLICIDAD Y MULTIMEDIA,160,170,ingresante,7
2023,PUBLICIDAD Y MULTIMEDIA,170,180,ingresante,9
2023,PUBLICIDAD Y MULTIMEDIA,180,190,ingresante,9
2023,PUBLICIDAD Y MULTIMEDIA,190,200,ingresante,6
2023,PUBLICIDAD Y MULTIMEDIA,200,210,ingresante,9
2023,PUBLICIDAD Y MULTIMEDIA,210,220,ingresante,4
2023,PUBLICIDAD Y MULTIMEDIA,220,230,ingresante,5
2023,PUBLICIDAD Y MULTIMEDIA,230,240,ingresante,4
2023,PUBLICIDAD Y MULTIMEDIA,240,250,ingresante,2
2023,PUBLICIDAD Y MULTIMEDIA,250,260,ingresante,1
2024,ADMINISTRACION DE EMPRESAS,0,10,no_ingresante,1
2024,ADMINISTRACION DE EMPRESAS,40,50,no_ingresante,1
2024,ADMINISTRACION DE EMPRESAS,60,70,no_ingresante,1
2024,ADMINISTRACION DE EMPRESAS,70,80,no_ingresante,2
2024,ADMINISTRACION DE EMPRESAS,80,90,no_ingresante,3
2024,ADMINISTRACION DE EMPRESAS,90,100,no_ingresante,5
2024,ADMINISTRACION DE EMPRESAS,100,110,ingresante,1
2024,ADMINISTRACION DE EMPRESAS,100,110,no_ingresante,7
2024,ADMINISTRACION DE EMPRESAS,110,120,ingresante,1
2024,ADMINISTRACION DE EMPRESAS,110,120,no_ingresante,4
2024,ADMINISTRACION DE EMPRESAS,120,130,ingresante,18
2024,ADMINISTRACION DE EMPRESAS,120,130,no_ingresante,7
2024,ADMINISTRACION DE EMPRESAS,130,140,ingresante,28
2024,ADMINISTRACION DE EMPRESAS,130,140,no_ingresante,8
